Date,Open,High,Low,Close,Adj Close,Volume
11/26/2021,675,676.4099731445312,660.6699829101562,665.6400146484375,665.6400146484375,2872500
11/29/2021,663.2000122070312,667.9899902,658.2899780273438,663.8400268554688,663.8400268554688,2529400
11/30/2021,668.2000122070312,675.3800048828125,640.0100098,641.9000244140625,641.9000244140625,5608900
12/1/2021,649.4799805,654.5200195,617.0700073242188,617.7700195,617.7700195,3882800
12/2/2021,617.0999755859375,625.3599853515625,612.8800048828125,616.4699707,616.4699707,3331100
12/3/2021,622.75,625.5,594,602.1300048828125,602.1300048828125,4829300
12/6/2021,606.0100098,617.2899780273438,601,612.6900024414062,612.6900024414062,3075700
12/7/2021,619.8300170898438,628.8900146484375,611.4000244140625,625.5800170898438,625.5800170898438,3125200
12/8/2021,630,632.4600219726562,623.2000122070312,628.0800170898438,628.0800170898438,2220300
12/9/2021,627.5800170898438,630.2399902,610.4400024414062,611,611,2376300
12/10/2021,616.7800293,617.7399902,605.8800048828125,611.6599731445312,611.6599731445312,2748800
12/13/2021,612,612.6400146484375,599.5200195,604.5599975585938,604.5599975585938,2517900
12/14/2021,598.7100219726562,602.2899780273438,588.1300048828125,597.9899902,597.9899902,2984500
12/15/2021,598.1799926757812,605.6900024414062,584.5100098,605.0399780273438,605.0399780273438,2866200
12/16/2021,597.0900268554688,602.8300170898438,588,591.0599975585938,591.0599975585938,3143200
12/17/2021,591.6099853515625,593.25,581.7399902,586.7299805,586.7299805,4386900
12/20/2021,586.4299926757812,602.8800048828125,584.2600098,593.7399902,593.7399902,3358400
12/21/2021,597.5399780273438,607.8200073242188,593.8599853515625,604.9199829101562,604.9199829101562,2319400
12/22/2021,603.3599853515625,614.8200073242188,602.6300048828125,614.2399902,614.2399902,2335700
12/23/2021,616.4000244140625,616.8800048828125,607.5700073242188,614.0900268554688,614.0900268554688,1621100
12/27/2021,615,615,609.25,613.1199951171875,613.1199951171875,2061500
12/28/2021,614.9500122070312,618.4099731445312,609.6900024414062,610.7100219726562,610.7100219726562,1882800
12/29/2021,610.7100219726562,613.9799805,604.6799926757812,610.5399780273438,610.5399780273438,1287200
12/30/2021,612.9899902,620.6099853515625,611.2399902,612.0900268554688,612.0900268554688,1625100
12/31/2021,610.0100098,614.0800170898438,602.0499877929688,602.4400024414062,602.4400024414062,1995900
1/3/2022,605.6099853515625,609.9899902,590.5599975585938,597.3699951171875,597.3699951171875,3067500
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
